code,city_id,state,lat,lon
32123,Daytona Beach, FL,29.19,-81.05
32123,Pt Orange, FL,29.19,-81.05
32127,Port Orange, FL,29.19,-81.05
32127,Ponce Inlet, FL,29.19,-81.05
32127,Pt Orange, FL,29.19,-81.05
32127,Wilbur By Sea, FL,29.19,-81.05
32127,Wilbur By The Sea, FL,29.19,-81.05
32128,Port Orange, FL,29.10,-81.00
32128,Pt Orange, FL,29.10,-81.00
32129,Port Orange, FL,29.10,-81.00
32129,Pt Orange, FL,29.10,-81.00
34667,Hudson, FL,28.35,-82.69
34667,Bayonet Point, FL,28.35,-82.69
34667,Port Richey, FL,28.35,-82.69
34668,Port Richey, FL,28.30,-82.70
34669,Hudson, FL,28.35,-82.69
34669,Port Richey, FL,28.35,-82.69
34673,Port Richey, FL,28.27,-82.71
34674,Hudson, FL,28.35,-82.69
34674,Port Richey, FL,28.35,-82.69
33927,El Jobean, FL,26.89,-82.05
33938,Murdock, FL,27.00,-82.13
33948,Port Charlotte, FL,26.98,-82.10
33948,Pt Charlotte, FL,26.98,-82.10
33949,Port Charlotte, FL,26.98,-82.10
33949,Pt Charlotte, FL,26.98,-82.10
33950,Punta Gorda, FL,26.89,-82.05
33951,Punta Gorda, FL,26.89,-82.05
33952,Port Charlotte, FL,26.98,-82.10
33952,Pt Charlotte, FL,26.98,-82.10
33952,Ft Charlotte, FL,26.98,-82.10
33953,Port Charlotte, FL,26.98,-82.10
33953,Pt Charlotte, FL,26.98,-82.10
33954,Port Charlotte, FL,26.98,-82.10
33954,Pt Charlotte, FL,26.98,-82.10
33955,Punta Gorda, FL,26.89,-82.05
33980,Punta Gorda, FL,26.98,-82.10
33980,Port Charlotte, FL,26.98,-82.10
33980,Pt Charlotte, FL,26.98,-82.10
33981,Port Charlotte, FL,26.98,-82.10
33981,Pt Charlotte, FL,26.98,-82.10
33982,Punta Gorda, FL,26.89,-82.05
33983,Punta Gorda, FL,26.89,-82.05
33983,Port Charlotte, FL,26.89,-82.05
33983,Pt Charlotte, FL,26.89,-82.05
32185,Putnam Hall, FL,29.73,-81.95
33568,Riverview, FL,27.84,-82.31
33569,Riverview, FL,27.83,-82.29
33578,Riverview, FL,27.88,-82.33
33579,Riverview, FL,27.79,-82.29
32955,Rockledge, FL,28.31,-80.72
32955,Viera, FL,28.31,-80.72
32956,Rockledge, FL,28.31,-80.72
32957,Roseland, FL,27.83,-80.48
33570,Ruskin, FL,27.71,-82.42
33570,Sun City Center, FL,27.71,-82.42
33571,Sun City Center, FL,27.72,-82.35
33571,Ruskin, FL,27.72,-82.35
33571,Sun City Ctr, FL,27.72,-82.35
33572,Apollo Beach, FL,27.78,-82.39
33572,Ruskin, FL,27.78,-82.39
33573,Sun City Center, FL,27.72,-82.35
33573,Ruskin, FL,27.72,-82.35
33573,Sun City Ctr, FL,27.72,-82.35
33575,Ruskin, FL,27.72,-82.43
33575,Sun City Center, FL,27.72,-82.43
33575,Sun City Ctr, FL,27.72,-82.43
34695,Safety Harbor, FL,28.00,-82.69
34769,Saint Cloud, FL,28.24,-81.28
34770,Saint Cloud, FL,28.24,-81.28
34771,Saint Cloud, FL,28.24,-81.28
34771,Magnolia Sq, FL,28.24,-81.28
34771,Magnolia Square, FL,28.24,-81.28
34772,Saint Cloud, FL,28.24,-81.28
34773,Saint Cloud, FL,28.24,-81.28
34773,Harmony, FL,28.24,-81.28
33956,Saint James City, FL,26.49,-82.08
33956,St James City, FL,26.49,-82.08
33574,Saint Leo, FL,28.33,-82.25
33701,Saint Petersburg, FL,27.75,-82.64
33701,St Petersburg, FL,27.75,-82.64
33702,Saint Petersburg, FL,27.75,-82.64
33702,St Petersburg, FL,27.75,-82.64
33703,Saint Petersburg, FL,27.75,-82.64
33703,St Petersburg, FL,27.75,-82.64
33704,Saint Petersburg, FL,27.75,-82.64
33704,St Petersburg, FL,27.75,-82.64
33705,Saint Petersburg, FL,27.75,-82.64
33705,St Petersburg, FL,27.75,-82.64
33706,Saint Petersburg, FL,27.75,-82.64
33706,Pass A Grille, FL,27.75,-82.64
33706,Pass A Grille Beach, FL,27.75,-82.64
33706,Saint Pete Beach, FL,27.75,-82.64
33706,St Pete Bch, FL,27.75,-82.64
33706,St Pete Beach, FL,27.75,-82.64
33706,St Petersburg, FL,27.75,-82.64
33706,St Petersburg Beach, FL,27.75,-82.64
33706,Treasure Is, FL,27.75,-82.64
33706,Treasure Island, FL,27.75,-82.64
33707,Saint Petersburg, FL,27.75,-82.64
33707,Gulfport, FL,27.75,-82.64
33707,S Pasadena, FL,27.75,-82.64
33707,South Pasadena, FL,27.75,-82.64
33707,St Pete Beach, FL,27.75,-82.64
33707,St Petersburg, FL,27.75,-82.64
33707,Pasadena, FL,27.75,-82.64
33708,Saint Petersburg, FL,27.75,-82.64
33708,Madeira Beach, FL,27.75,-82.64
33708,N Redngtn Bch, FL,27.75,-82.64
33708,North Redington Beach, FL,27.75,-82.64
33708,Redingtn Shor, FL,27.75,-82.64
33708,Redington Bch, FL,27.75,-82.64
33708,Redington Beach, FL,27.75,-82.64
33708,Redington Shores, FL,27.75,-82.64
33708,St Petersburg, FL,27.75,-82.64
33708,Johns Pass, FL,27.75,-82.64
33709,Saint Petersburg, FL,27.75,-82.64
33709,Kenneth City, FL,27.75,-82.64
33709,St Petersburg, FL,27.75,-82.64
33710,Saint Petersburg, FL,27.75,-82.64
33710,St Petersburg, FL,27.75,-82.64
33711,Saint Petersburg, FL,27.75,-82.64
33711,Gulfport, FL,27.75,-82.64
33711,St Petersburg, FL,27.75,-82.64
33712,Saint Petersburg, FL,27.75,-82.64
33712,St Petersburg, FL,27.75,-82.64
33713,Saint Petersburg, FL,27.75,-82.64
33713,St Petersburg, FL,27.75,-82.64
33714,Saint Petersburg, FL,27.75,-82.64
33714,St Petersburg, FL,27.75,-82.64
33715,Saint Petersburg, FL,27.75,-82.64
33715,St Petersburg, FL,27.75,-82.64
33715,Tierra Verde, FL,27.75,-82.64
33716,Saint Petersburg, FL,27.75,-82.64
33716,St Petersburg, FL,27.75,-82.64
33729,Saint Petersburg, FL,27.75,-82.64
33729,Home Shopping, FL,27.75,-82.64
33729,St Petersburg, FL,27.75,-82.64
33730,Saint Petersburg, FL,27.75,-82.64
33730,St Petersburg, FL,27.75,-82.64
33731,Saint Petersburg, FL,27.75,-82.64
33731,St Petersburg, FL,27.75,-82.64
33732,Saint Petersburg, FL,27.75,-82.64
33732,St Petersburg, FL,27.75,-82.64
33733,Saint Petersburg, FL,27.75,-82.64
33733,St Pete, FL,27.75,-82.64
33733,St Petersburg, FL,27.75,-82.64
33734,Saint Petersburg, FL,27.75,-82.64
33734,St Petersburg, FL,27.75,-82.64
33736,Saint Petersburg, FL,27.75,-82.64
33736,St Pete Beach, FL,27.75,-82.64
33736,St Petersburg, FL,27.75,-82.64
33737,Saint Petersburg, FL,27.75,-82.64
33737,St Petersburg, FL,27.75,-82.64
33738,Saint Petersburg, FL,27.75,-82.64
33738,Madeira Beach, FL,27.75,-82.64
33738,St Petersburg, FL,27.75,-82.64
33740,Saint Petersburg, FL,27.75,-82.64
33740,St Petersburg, FL,27.75,-82.64
33740,Treasure Is, FL,27.75,-82.64
33740,Treasure Island, FL,27.75,-82.64
33741,Saint Petersburg, FL,27.75,-82.64
33741,Pass A Grille, FL,27.75,-82.64
33741,Pass A Grille Beach, FL,27.75,-82.64
33741,St Petersburg, FL,27.75,-82.64
33742,Saint Petersburg, FL,27.75,-82.64
33742,St Petersburg, FL,27.75,-82.64
33743,Saint Petersburg, FL,27.75,-82.64
33743,St Petersburg, FL,27.75,-82.64
33747,Saint Petersburg, FL,27.75,-82.64
33747,St Petersburg, FL,27.75,-82.64
33784,Saint Petersburg, FL,27.75,-82.64
33784,St Petersburg, FL,27.75,-82.64
33576,San Antonio, FL,28.33,-82.27
32771,Sanford, FL,28.78,-81.27
32772,Sanford, FL,28.78,-81.27
32773,Sanford, FL,28.78,-81.27
33957,Sanibel, FL,26.44,-82.10
32187,San Mateo, FL,29.60,-81.58
34230,Sarasota, FL,27.33,-82.54
34231,Sarasota, FL,27.33,-82.54
34232,Sarasota, FL,27.33,-82.54
34233,Sarasota, FL,27.33,-82.54
34234,Sarasota, FL,27.33,-82.54
34235,Sarasota, FL,27.33,-82.54
34236,Sarasota, FL,27.33,-82.54
34237,Sarasota, FL,27.33,-82.54
34238,Sarasota, FL,27.33,-82.54
34239,Sarasota, FL,27.33,-82.54
34240,Sarasota, FL,27.33,-82.54
34240,Lakewood Rch, FL,27.33,-82.54
34240,Lakewood Ranch, FL,27.33,-82.54
34241,Sarasota, FL,27.33,-82.54
34242,Sarasota, FL,27.33,-82.54
34242,Siesta Key, FL,27.33,-82.54
34242,Crescent Beach, FL,27.33,-82.54
34243,Sarasota, FL,27.33,-82.54
34276,Sarasota, FL,27.33,-82.54
34277,Sarasota, FL,27.33,-82.54
34278,Sarasota, FL,27.33,-82.54
34278,Pinecraft, FL,27.33,-82.54
32189,Satsuma, FL,29.55,-81.65
32775,Scottsmoor, FL,28.76,-80.87
32958,Sebastian, FL,27.78,-80.48
32976,Sebastian, FL,27.78,-80.48
32976,Barefoot Bay, FL,27.78,-80.48
32976,Micco, FL,27.78,-80.48
32978,Sebastian, FL,27.78,-80.48
33870,Sebring, FL,27.49,-81.45
33871,Sebring, FL,27.49,-81.45
33872,Sebring, FL,27.49,-81.45
33875,Sebring, FL,27.41,-81.48
33876,Sebring, FL,27.42,-81.34
33583,Seffner, FL,27.99,-82.27
33584,Seffner, FL,27.99,-82.27
32190,Seville, FL,29.31,-81.49
32959,Sharpes, FL,28.43,-80.76
32776,Sorrento, FL,28.81,-81.49
32776,Mount Plymouth, FL,28.81,-81.49
32776,Mt Plymouth, FL,28.81,-81.49
32192,Sparr, FL,29.33,-82.11
33585,Sumterville, FL,28.73,-82.01
33586,Sun City, FL,27.68,-82.47
33587,Sydney, FL,27.90,-82.24
34270,Tallevast, FL,27.44,-82.51
33601,Tampa, FL,27.95,-82.48
33602,Tampa, FL,27.95,-82.48
33603,Tampa, FL,27.95,-82.48
33604,Tampa, FL,27.95,-82.48
33605,Tampa, FL,27.95,-82.48
33605,Ybor City, FL,27.95,-82.48
33606,Tampa, FL,27.95,-82.48
33606,Univ Of Tampa, FL,27.95,-82.48
33606,University Of Tampa, FL,27.95,-82.48
33607,Tampa, FL,27.95,-82.48
33608,Tampa, FL,27.95,-82.48
33608,Macdill Afb, FL,27.95,-82.48
33609,Tampa, FL,27.95,-82.48
33610,Tampa, FL,27.95,-82.48
33611,Tampa, FL,27.95,-82.48
33612,Tampa, FL,27.95,-82.48
33613,Tampa, FL,27.95,-82.48
33614,Tampa, FL,27.95,-82.48
33615,Tampa, FL,27.95,-82.48
33615,Town N Country, FL,27.95,-82.48
33615,Twn N Cntry, FL,27.95,-82.48
33616,Tampa, FL,27.95,-82.48
33617,Tampa, FL,27.95,-82.48
33617,Temple Ter, FL,27.95,-82.48
33617,Temple Terr, FL,27.95,-82.48
33617,Temple Terrace, FL,27.95,-82.48
33618,Tampa, FL,27.95,-82.48
33618,Carrollwood, FL,27.95,-82.48
33619,Tampa, FL,27.95,-82.48
33619,Clair Mel, FL,27.95,-82.48
33619,Clair Mel City, FL,27.95,-82.48
33620,Tampa, FL,27.95,-82.48
33620,Univ Of S Fl, FL,27.95,-82.48
33620,University Of South Florida, FL,27.95,-82.48
33620,Usf, FL,27.95,-82.48
33620,Univ Of So Florida, FL,27.95,-82.48
33621,Tampa, FL,27.95,-82.48
33622,Tampa, FL,27.95,-82.48
33623,Tampa, FL,27.95,-82.48
33624,Tampa, FL,27.95,-82.48
33624,Northdale, FL,27.95,-82.48
33625,Tampa, FL,27.95,-82.48
33625,Carrollwood, FL,27.95,-82.48
33626,Tampa, FL,27.95,-82.48
33626,Northdale, FL,27.95,-82.48
33626,Westchase, FL,27.95,-82.48
33629,Tampa, FL,27.95,-82.48
33629,Palma Ceia, FL,27.95,-82.48
33630,Tampa, FL,27.95,-82.48
33631,Tampa, FL,27.95,-82.48
33633,Tampa, FL,27.95,-82.48
33633,Business Reply, FL,27.95,-82.48
33633,Tampa Brm Unique, FL,27.95,-82.48
33634,Tampa, FL,27.95,-82.48
33634,Time Cs Brm Unique, FL,27.95,-82.48
33635,Tampa, FL,27.95,-82.48
33637,Tampa, FL,27.95,-82.48
33637,Temple Ter, FL,27.95,-82.48
33637,Temple Terr, FL,27.95,-82.48
33637,Temple Terrace, FL,27.95,-82.48
33646,Tampa, FL,27.95,-82.45
33647,Tampa, FL,27.95,-82.48
33647,Tampa Palms, FL,27.95,-82.48
33650,Tampa, FL,27.95,-82.48
33650,Home Shopping Club, FL,27.95,-82.48
33655,Tampa, FL,27.95,-82.48
33655,Bank Of America, FL,27.95,-82.48
33660,Tampa, FL,27.95,-82.48
33660,Time Inc, FL,27.95,-82.48
33661,Tampa, FL,27.95,-82.48
33661,Time Inc, FL,27.95,-82.48
33662,Tampa, FL,27.95,-82.48
33662,Time Inc, FL,27.95,-82.48
33663,Tampa, FL,27.95,-82.48
33663,Time Customer Service Inc, FL,27.95,-82.48
33664,Tampa, FL,27.95,-82.48
33664,Time Customer Service Inc, FL,27.95,-82.48
33664,Time Inc, FL,27.95,-82.48
33664,Time Cs Brm Unique, FL,27.95,-82.48
33672,Tampa, FL,27.95,-82.48
33673,Tampa, FL,27.95,-82.48
33674,Tampa, FL,27.95,-82.48
33675,Tampa, FL,27.95,-82.48
33675,Ybor City, FL,27.95,-82.48
33677,Tampa, FL,27.95,-82.48
33679,Tampa, FL,27.95,-82.48
33680,Tampa, FL,27.95,-82.48
33681,Tampa, FL,27.95,-82.48
33682,Tampa, FL,27.95,-82.48
33684,Tampa, FL,27.95,-82.48
33685,Tampa, FL,27.95,-82.48
33686,Tampa, FL,27.95,-82.48
33687,Tampa, FL,27.95,-82.48
33687,Temple Ter, FL,27.95,-82.48
33688,Tampa, FL,27.95,-82.48
33688,Carrollwood, FL,27.95,-82.48
33689,Tampa, FL,27.95,-82.48
33694,Tampa, FL,27.95,-82.48
32777,Tangerine, FL,28.76,-81.62
34688,Tarpon Springs, FL,28.14,-82.78
34688,Tarpon Spgs, FL,28.14,-82.78
34688,Tarpon Spngs, FL,28.14,-82.78
34689,Tarpon Springs, FL,28.14,-82.78
34689,Tarpon Spgs, FL,28.14,-82.78
34689,Tarpon Spngs, FL,28.14,-82.78
34690,Holiday, FL,28.18,-82.74
34690,Tarpon Spgs, FL,28.18,-82.74
34690,Tarpon Spngs, FL,28.18,-82.74
34690,Tarpon Springs, FL,28.18,-82.74
34691,Holiday, FL,28.18,-82.74
34691,Tarpon Spgs, FL,28.18,-82.74
34691,Tarpon Spngs, FL,28.18,-82.74
34691,Tarpon Springs, FL,28.18,-82.74
34692,Holiday, FL,28.19,-82.74
34692,Tarpon Springs, FL,28.19,-82.74
32778,Tavares, FL,28.80,-81.73
32778,Deer Island, FL,28.80,-81.73
34250,Terra Ceia, FL,27.58,-82.58
34250,Terra Ceia Is, FL,27.58,-82.58
34250,Terra Ceia Island, FL,27.58,-82.58
33592,Thonotosassa, FL,28.07,-82.30
32780,Titusville, FL,28.58,-80.82
32781,Titusville, FL,28.58,-80.82
32783,Titusville, FL,28.58,-80.82
32796,Titusville, FL,28.58,-80.82
33593,Trilby, FL,28.44,-82.20
32784,Umatilla, FL,28.92,-81.66
32784,Dona Vista, FL,28.92,-81.66
33594,Valrico, FL,27.94,-82.25
33595,Valrico, FL,27.94,-82.25
33596,Valrico, FL,27.88,-82.24
34284,Venice, FL,27.09,-82.43
34285,Venice, FL,27.09,-82.43
34286,North Port, FL,27.04,-82.19
34286,Venice, FL,27.04,-82.19
34286,N Port, FL,27.04,-82.19
34286,No Port, FL,27.04,-82.19
34286,Northport, FL,27.04,-82.19
34287,North Port, FL,27.04,-82.19
34287,Venice, FL,27.04,-82.19
34288,North Port, FL,27.04,-82.19
34288,N Port, FL,27.04,-82.19
34288,No Port, FL,27.04,-82.19
34288,Northport, FL,27.04,-82.19
34288,Venice, FL,27.04,-82.19
34289,North Port, FL,27.04,-82.19
34289,N Port, FL,27.04,-82.19
34289,No Port, FL,27.04,-82.19
34289,Northport, FL,27.04,-82.19
34289,Venice, FL,27.04,-82.19
34290,North Port, FL,27.04,-82.24
34290,Venice, FL,27.04,-82.24
34291,North Port, FL,27.17,-82.28
34291,Venice, FL,27.17,-82.28
34292,Venice, FL,27.09,-82.43
34293,Venice, FL,27.09,-82.43
33960,Venus, FL,27.06,-81.35
32960,Vero Beach, FL,27.64,-80.39
32961,Vero Beach, FL,27.64,-80.39
32962,Vero Beach, FL,27.64,-80.39
32963,Vero Beach, FL,27.64,-80.39
32963,Indian River Shores, FL,27.64,-80.39
32963,Indn Riv Shrs, FL,27.64,-80.39
32963,Orchid, FL,27.64,-80.39
32964,Vero Beach, FL,27.64,-80.39
32965,Vero Beach, FL,27.64,-80.39
32966,Vero Beach, FL,27.64,-80.39
32966,Citrus Ridge, FL,27.64,-80.39
32967,Vero Beach, FL,27.64,-80.39
32968,Vero Beach, FL,27.64,-80.39
32968,Citrus Ridge, FL,27.64,-80.39
32969,Vero Beach, FL,27.64,-80.39
32969,Citrus Ridge, FL,27.64,-80.39
32970,Wabasso, FL,27.75,-80.43
33873,Wauchula, FL,27.54,-81.80
33877,Waverly, FL,27.96,-81.61
33597,Webster, FL,28.61,-82.05
33597,Rdg Mnr Est, FL,28.61,-82.05
33597,Ridge Manor Estates, FL,28.61,-82.05
32195,Weirsdale, FL,28.98,-81.92
32193,Welaka, FL,29.48,-81.66
34785,Wildwood, FL,28.85,-82.04
33598,Wimauma, FL,27.71,-82.30
34786,Windermere, FL,28.49,-81.53
32971,Winter Beach, FL,27.71,-80.42
34777,Winter Garden, FL,28.56,-81.58
34778,Winter Garden, FL,28.56,-81.58
34778,Wintergarden, FL,28.56,-81.58
34787,Winter Garden, FL,28.56,-81.58
34787,Oakland, FL,28.56,-81.58
33880,Winter Haven, FL,28.04,-81.72
33880,Eloise, FL,28.04,-81.72
33880,Jpv, FL,28.04,-81.72
33880,Wahneta, FL,28.04,-81.72
33881,Winter Haven, FL,28.04,-81.72
33881,Florence Villa, FL,28.04,-81.72
33882,Winter Haven, FL,28.04,-81.72
33883,Winter Haven, FL,28.04,-81.72
33883,Winter Hvn, FL,28.04,-81.72
33884,Winter Haven, FL,28.04,-81.72
33884,Cypress Gardens, FL,28.04,-81.72
33884,Cypress Gdns, FL,28.04,-81.72
33885,Winter Haven, FL,28.04,-81.72
33885,Florence Vill, FL,28.04,-81.72
33885,Florence Villa, FL,28.04,-81.72
33888,Winter Haven, FL,28.04,-81.72
33888,State Farm Ins, FL,28.04,-81.72
32789,Winter Park, FL,28.59,-81.34
32790,Winter Park, FL,28.59,-81.34
32792,Winter Park, FL,28.59,-81.34
32792,Aloma, FL,28.59,-81.34
32793,Winter Park, FL,28.59,-81.34
34797,Yalaha, FL,28.74,-81.82
34797,Howey In Hls, FL,28.74,-81.82
34797,Howey In The Hills, FL,28.74,-81.82
32798,Zellwood, FL,28.73,-81.60
33539,Zephyrhills, FL,28.23,-82.17
33540,Zephyrhills, FL,28.23,-82.17
33541,Zephyrhills, FL,28.23,-82.17
33542,Zephyrhills, FL,28.23,-82.17
33543,Wesley Chapel, FL,28.23,-82.17
33543,Zephyrhills, FL,28.23,-82.17
33544,Wesley Chapel, FL,28.23,-82.17
33544,Zephyrhills, FL,28.23,-82.17
33545,Wesley Chapel, FL,28.28,-82.29
33545,Zephyrhills, FL,28.28,-82.29
33890,Zolfo Springs, FL,27.49,-81.79
36310,Abbeville, AL,31.56,-85.25
36310,Lawrenceville, AL,31.56,-85.25
35440,Abernant, AL,33.26,-87.16
35005,Adamsville, AL,33.59,-86.95
35540,Addison, AL,34.19,-87.17
35540,Arley, AL,34.19,-87.17
35006,Adger, AL,33.42,-87.19
35006,North Johns, AL,33.42,-87.19
35441,Akron, AL,32.87,-87.73
35441,Stewart, AL,32.87,-87.73
35007,Alabaster, AL,33.22,-86.82
35144,Siluria, AL,33.25,-86.79
35144,Alabaster, AL,33.25,-86.79
35144,Elliotsville, AL,33.25,-86.79
35144,Elliotsvl, AL,33.25,-86.79
35144,Elliotsvle, AL,33.25,-86.79
36720,Alberta, AL,32.23,-87.41
35950,Albertville, AL,34.26,-86.20
35951,Albertville, AL,34.26,-86.20
35010,Alexander City, AL,32.92,-85.93
35010,Alex City, AL,32.92,-85.93
35011,Alexander City, AL,32.92,-85.93
35011,Alex City, AL,32.92,-85.93
36250,Alexandria, AL,33.78,-85.90
35442,Aliceville, AL,33.12,-88.15
35442,Old Memphis, AL,33.12,-88.15
35442,Cochrane, AL,33.12,-88.15
35442,Mcmullen, AL,33.12,-88.15
35013,Allgood, AL,33.90,-86.51
35014,Alpine, AL,33.33,-86.18
35015,Alton, AL,33.61,-86.59
35952,Altoona, AL,34.03,-86.31
35952,Snead, AL,34.03,-86.31
35952,Susan Moore, AL,34.03,-86.31
36420,Andalusia, AL,31.30,-86.48
36420,Babbie, AL,31.30,-86.48
36420,Carolina, AL,31.30,-86.48
36420,Heath, AL,31.30,-86.48
36420,Sanford, AL,31.30,-86.48
36420,Dixie, AL,31.30,-86.48
36420,Libertyville, AL,31.30,-86.48
36420,Pleasant Home, AL,31.30,-86.48
36420,Rome, AL,31.30,-86.48
36420,Straughn, AL,31.30,-86.48
36421,Andalusia, AL,31.37,-86.47
35610,Anderson, AL,34.91,-87.27
36721,Annemanie, AL,32.07,-87.56
36201,Anniston, AL,33.66,-85.81
36202,Anniston, AL,33.66,-85.81
36203,Oxford, AL,33.66,-85.81
36203,Anniston, AL,33.66,-85.81
36204,Anniston, AL,33.66,-85.81
36204,Blue Mountain, AL,33.66,-85.81
36205,Anniston, AL,33.66,-85.81
36205,Fort Mc Clellan, AL,33.66,-85.81
36205,Ft Mc Clellan, AL,33.66,-85.81
36205,Ft Mcclellan, AL,33.66,-85.81
36206,Anniston, AL,33.66,-85.81
36207,Anniston, AL,33.66,-85.81
35016,Arab, AL,34.32,-86.50
36311,Ariton, AL,31.59,-85.71
35541,Arley, AL,34.08,-87.21
36722,Arlington, AL,32.07,-87.56
36312,Ashford, AL,31.18,-85.23
36312,Avon, AL,31.18,-85.23
36251,Ashland, AL,33.27,-85.83
36251,Bluff Spring, AL,33.27,-85.83
36251,Carr Mill, AL,33.27,-85.83
36251,Gibsonville, AL,33.27,-85.83
36251,Harkins Crossroads, AL,33.27,-85.83
36251,Idaho, AL,33.27,-85.83
35953,Ashville, AL,33.83,-86.26
35611,Athens, AL,34.78,-86.95
35612,Athens, AL,34.78,-86.95
35613,Athens, AL,34.78,-86.95
35614,Athens, AL,34.78,-86.95
36502,Atmore, AL,31.02,-87.49
36502,Mc Cullough, AL,31.02,-87.49
36502,Mccullough, AL,31.02,-87.49
36502,Canoe, AL,31.02,-87.49
36503,Atmore, AL,31.02,-87.49
36504,Atmore, AL,31.02,-87.49
35954,Attalla, AL,34.01,-86.10
35954,Ivalee, AL,34.01,-86.10
35954,Reece City, AL,34.01,-86.10
35954,Ridgeville, AL,34.01,-86.10
35954,Rockledge, AL,34.01,-86.10
36830,Auburn, AL,32.59,-85.48
36830,Waverly, AL,32.59,-85.48
36831,Auburn, AL,32.59,-85.48
36832,Auburn, AL,32.59,-85.48
36849,Auburn University, AL,32.60,-85.48
36849,Auburn, AL,32.60,-85.48
36849,Auburn Univ, AL,32.60,-85.48
36849,Auburn Unvrsty, AL,32.60,-85.48
36003,Autaugaville, AL,32.43,-86.65
36505,Axis, AL,30.92,-88.02
36505,Lemoyne, AL,30.92,-88.02
35019,Baileyton, AL,34.26,-86.61
36005,Banks, AL,31.81,-85.83
36061,Perote, AL,31.99,-85.75
36061,Banks, AL,31.99,-85.75
35542,Bankston, AL,33.70,-87.68
36507,Bay Minette, AL,30.88,-87.77
36507,Bromley, AL,30.88,-87.77
36507,Pinegrove, AL,30.88,-87.77
36509,Bayou La Batre, AL,30.40,-88.25
36509,Bayou Labatre, AL,30.40,-88.25
35543,Bear Creek, AL,34.26,-87.71
36425,Beatrice, AL,31.73,-87.20
36425,Buena Vista, AL,31.73,-87.20
35544,Beaverton, AL,33.93,-88.02
35545,Belk, AL,33.64,-87.92
35615,Belle Mina, AL,34.65,-86.82
36313,Bellwood, AL,31.17,-85.79
35546,Berry, AL,33.66,-87.60
35020,Bessemer, AL,33.37,-86.96
35020,Brighton, AL,33.37,-86.96
35021,Bessemer, AL,33.37,-86.96
35022,Bessemer, AL,33.37,-86.96
35022,Helena, AL,33.37,-86.96
35022,Bess, AL,33.37,-86.96
35022,Hueytown, AL,33.37,-86.96
35023,Bessemer, AL,33.43,-86.99
35023,Hueytown, AL,33.43,-86.99
35023,Concord, AL,33.43,-86.99
35023,Hopewell, AL,33.43,-86.99
36006,Billingsley, AL,32.66,-86.70
35201,Birmingham, AL,33.52,-86.79
35202,Birmingham, AL,33.52,-86.79
35203,Birmingham, AL,33.52,-86.79
35204,Birmingham, AL,33.52,-86.79
35205,Birmingham, AL,33.52,-86.79
35205,South Highlands, AL,33.52,-86.79
35206,Birmingham, AL,33.52,-86.79
35207,Birmingham, AL,33.52,-86.79
35208,Birmingham, AL,33.52,-86.79
35209,Birmingham, AL,33.52,-86.79
35209,Homewood, AL,33.52,-86.79
35209,Mountain Brk, AL,33.52,-86.79
35209,Vestavia, AL,33.52,-86.79
35210,Birmingham, AL,33.52,-86.79
35210,Irondale, AL,33.52,-86.79
35210,Mountain Brk, AL,33.52,-86.79
35210,Jefferson Park, AL,33.52,-86.79
35210,Liberty Highlands, AL,33.52,-86.79
35210,Overton, AL,33.52,-86.79
35210,Rose Hill, AL,33.52,-86.79
35210,Ruffner, AL,33.52,-86.79
35211,Birmingham, AL,33.52,-86.79
35211,Wenonah, AL,33.52,-86.79
35212,Birmingham, AL,33.52,-86.79
35213,Birmingham, AL,33.52,-86.79
35213,Crestline Heights, AL,33.52,-86.79
35213,Crestline Hts, AL,33.52,-86.79
35213,Mountain Brk, AL,33.52,-86.79
35213,Crestline, AL,33.52,-86.79
35214,Birmingham, AL,33.52,-86.79
35214,Forestdale, AL,33.52,-86.79
35215,Birmingham, AL,33.52,-86.79
35215,Center Point, AL,33.52,-86.79
35216,Birmingham, AL,33.52,-86.79
35216,Hoover, AL,33.52,-86.79
35216,Mountain Brk, AL,33.52,-86.79
35216,Vestavia, AL,33.52,-86.79
35216,Vestavia Hills, AL,33.52,-86.79
35216,Vestavia Hls, AL,33.52,-86.79
35217,Birmingham, AL,33.52,-86.79
35217,Tarrant, AL,33.52,-86.79
35218,Birmingham, AL,33.52,-86.79
35218,Ensley, AL,33.52,-86.79
35219,Birmingham, AL,33.52,-86.79
35219,Mountain Brk, AL,33.52,-86.79
35219,Homewd, AL,33.52,-86.79
35219,Homewood, AL,33.52,-86.79
35220,Birmingham, AL,33.52,-86.79
35220,Center Point, AL,33.52,-86.79
35220,Centerpoint, AL,33.52,-86.79
35221,Birmingham, AL,33.52,-86.79
35222,Birmingham, AL,33.52,-86.79
35223,Birmingham, AL,33.52,-86.79
35223,Mountain Brk, AL,33.52,-86.79
35223,Mountain Brook, AL,33.52,-86.79
35223,Vestavia, AL,33.52,-86.79
35223,English Village, AL,33.52,-86.79
35224,Birmingham, AL,33.52,-86.79
35226,Birmingham, AL,33.52,-86.79
35226,Bluff Park, AL,33.52,-86.79
35226,Hoover, AL,33.52,-86.79
35226,Vestavia, AL,33.52,-86.79
35226,Vestavia Hills, AL,33.52,-86.79
35226,Vestavia Hls, AL,33.52,-86.79
35228,Birmingham, AL,33.52,-86.79
35228,Midfield, AL,33.52,-86.79
35229,Birmingham, AL,33.52,-86.79
35229,Bham, AL,33.52,-86.79
35229,Samford University, AL,33.52,-86.79
